question_id,question_uid,subject_code,stem_60chars,kp1_id,kp1_name,kp1_sim,kp2_id,kp2_name,kp2_sim,kp3_id,kp3_name,kp3_sim,review_status,review_kp_id,review_kp_name,notes
6292,biology_2024_gansu_031,biology,02 玉米芯,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6299,biology_2024_guangdong_001,biology,“碳汇渔业”，又称“不投饵渔业”，是指充分发挥生物碳汇功能，通过收获水产品直接或间接减少CO2的渔业生产活动，是我国实现,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6305,biology_2024_guangdong_003,biology,银杏是我国特有的珍稀植物，其叶片变黄后极具观赏价值。某同学用纸层析法探究银杏绿叶和黄叶的色素差别，下列实验操作正确的是（,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6309,biology_2024_guangdong_005,biology,意义：有利于不同生物充分利用环境资源。,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6311,biology_2024_guangdong_006,biology,研究发现，耐力运动训练能促进老年小鼠大脑海马区神经发生，改善记忆功能。下列生命活动过程中，不直接涉及记忆功能改善的是 （,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6312,biology_2024_guangdong_007,biology,某患者甲状腺激素分泌不足。经诊断，医生建议采用激素治疗。下列叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6313,biology_2024_guangdong_008,biology,松树受到松叶蜂幼虫攻击时，会释放植物信息素，吸引寄生蜂将卵产入松叶蜂幼虫体内，寄生蜂卵孵化后以松叶蜂幼虫为食。下列分析错,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6317,biology_2024_guangdong_012,biology,Janzen-Connel假说（詹曾-康奈尔假说）认为，某些植物母株周围会积累对自身有害的病原菌、昆虫等，从而抑制母株附,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6318,biology_2024_guangdong_013,biology,为探究人类活动对鸟类食性及物种多样性的影响，研究者调查了某地的自然保护区、农田和城区3种生境中雀形目鸟类的物种数量（取样,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6339,biology_2024_guangxi_006,biology,"百香果具有较高的经济价值，在广西多地种植，赋能乡村振兴。为探究百香果健壮枝条生根的最适 2,4-D 浓度，某兴趣小组提出",BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6340,biology_2024_guangxi_007,biology,我国科研人员研发了一种长效胰岛素制剂。当血糖浓度升高时，该制剂能迅速释放胰岛素，使血糖恢复 正常，之后缓慢持续释放微盟胰,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6341,biology_2024_guangxi_008,biology,屠呦呦等科学家发现青蒿素，为全球疟疾治疗做出突出贡献。随着时间推移。发现疟原虫对单方青蒿素 出现了一定抗药性，为了解决该,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6355,biology_2024_guizhou_001,biology,种子萌发形成幼苗离不开糖类等能源物质，也离不开水和无机盐。下列叙述正确的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6360,biology_2024_guizhou_003,biology,为探究不同光照强度对叶色的影响，取紫鸭跖草在不同光照强度下，其他条件相同且适宜，分组栽培，一段时间后获取各组光合色素提取,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6367,biology_2024_guizhou_009,biology,矮壮素可使草莓植株矮化，提高草莓的产量。科研人员探究了不同浓度的矮壮素对草莓幼苗的矮化和地上部鲜重，以及对果实总产量的影,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6368,biology_2024_guizhou_010,biology,接种疫苗是预防传染病的重要手段，下列疾病中可通过接种疾苗预防的是（ ） ①肺结核 ②白化病 ③缺铁性贫血 ④流行性感冒 ,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6369,biology_2024_guizhou_011,biology,在公路边坡修复过程中，常选用“豆科-禾本科”植物进行搭配种植。下列叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6370,biology_2024_guizhou_012,biology,孑遗植物杪椤，在贵州数量多、分布面积大。调查发现，常有害虫啃食杪椤嫩叶，影响杪椤的生长、发育和繁殖。下列叙述正确的是（ ,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6371,biology_2024_guizhou_013,biology,生物学实验中合理选择材料和研究方法是顺利完成实验的前提条件。下列叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6376,biology_2024_guizhou_018,biology,每当中午放学时、同学们结伴而行，有说有笑走进食堂排队就餐。回答下列问题。 （1）同学们看到喜欢吃的食物时、唾液的分泌就会,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6384,biology_2024_hainan_003,biology,许多红树植物从含盐量高的泥滩中吸收盐分，并通过其叶表面的盐腺主动将盐排出体外避免盐害。下列有关这些红树植物的叙述，正确的,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6385,biology_2024_hainan_004,biology,水平衡是指人每天摄入和排出的水处于动态平衡之中，是维持机体正常生理功能的必要条件之一。下列有关叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6387,biology_2024_hainan_006,biology,发展生态农业有助于乡村振兴。某乡村因地制宜实施了“春夏种稻、冬闲种薯、薯糠喂牛、粪尿肥田”的生态农业模式，提高了当地的经,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6391,biology_2024_hainan_010,biology,多花报春（AA）和轮花报春（BB）均是二倍体植物，其中A、B分别代表两个远缘物种的1个染色体组，每个染色体组均含9条染色,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6421,biology_2024_hebei_008,biology,某同学足球比赛时汗流浃背，赛后适量饮水并充分休息。下列相关叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6422,biology_2024_hebei_009,biology,甲状腺激素在肝脏中激活其β受体，使机体产生激素G，进而促进胰岛素分泌。下列叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6426,biology_2024_hebei_013,biology,天然林可分为单种乔木的纯林和包含多种乔木的混交林。人工林通常是在栽培某树种后，经多年持续去除自然长出的其他树木进行抚育，,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6427,biology_2024_hebei_014,biology,下列相关实验操作正确的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6432,biology_2024_hebei_019,biology,中国传统白酒多以泥窖为发酵基础，素有“千年老窖万年糟”“以窖养糟，以糟养泥”之说。多年反复利用的老窖池内壁窖泥中含有大量,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6433,biology_2024_hebei_020,biology,高原地区蓝光和紫外光较强，常采用覆膜措施辅助林木育苗。为探究不同颜色覆膜对藏川杨幼苗生长的影响，研究者检测了白膜、蓝膜和,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6434,biology_2024_hebei_021,biology,8,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6440,biology_2024_hebei_025,biology,0 0,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6442,biology_2024_hubei_001,biology,制醋、制饴、制酒是我国传统发酵技术。醋酸菌属于好氧型原核生物，常用于食用醋的发酵。下列叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6453,biology_2024_hubei_003,biology,据报道，2015年到2019年长江经济带人均生态足迹由0.3212hm2下降至0.2958hm2，5年的下降率为7.91,BIO-G0-002,第2章 组成细胞的分子,0.071,BIO-G0-003,第3章 细胞的基本结构,0.071,BIO-G0-008,第2章 基因和染色体的关系,0.071,,,,
6455,biology_2024_hubei_004,biology,4 21800 ③ 光照16h/黑暗8h 7月26日,BIO-G0-002,第2章 组成细胞的分子,0.053,BIO-G0-001,第1章 走近细胞,0.053,BIO-G0-004,第4章 细胞的物质输入和输出,0.053,,,,
6479,biology_2024_hubei_023,biology,3 100 112 48,BIO-G0-009,第3章 基因的本质,0.091,BIO-G0-003,第3章 细胞的基本结构,0.091,BIO-G0-016,第3章 植物的激素调节,0.091,,,,
6480,biology_2024_hubei_024,biology,0 1 120 79,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6481,biology_2024_hubei_025,biology,8 5,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6482,biology_2024_hubei_026,biology,9 15,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6483,biology_2024_hubei_027,biology,2 10 113 53,BIO-G0-002,第2章 组成细胞的分子,0.100,BIO-G0-008,第2章 基因和染色体的关系,0.100,BIO-G0-015,第2章 动物和人体生命活动的调节,0.100,,,,
6484,biology_2024_hubei_028,biology,8 46,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6485,biology_2024_hubei_029,biology,0 28,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6486,biology_2024_hunan_001,biology,答题前，先将自己的姓名、准考证号、考场号、座位号填写在试卷和答题卡上，并认真核准准考证号条形码上的以上信息，将条形码粘贴,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6489,biology_2024_hunan_002,biology,请按题号顺序在答题卡上各题目的答题区域内作答，写在试卷、草稿纸和答题卡上的非答题区域均无效。,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6498,biology_2024_hunan_006,biology,微生物平板划线和培养的具体操作如图所示，下列操作正确的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6499,biology_2024_hunan_007,biology,我国科学家成功用噬菌体治疗方法治愈了耐药性细菌引起的顽固性尿路感染。下列叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6501,biology_2024_hunan_009,biology,一名甲状腺疾病患者某抗体检测呈阳性，该抗体可与促甲状腺激素（TSH）竞争TSH受体，阻断受体功能。下列叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6502,biology_2024_hunan_010,biology,9,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6506,biology_2024_hunan_013,biology,土壤中纤毛虫的动态变化可反映生态环境的变化。某地实施退耕还林后，10年内不同恢复阶段土壤中纤毛虫物种数情况如图所示。下列,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6508,biology_2024_hunan_015,biology,9,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6512,biology_2024_hunan_016,biology,0,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6532,biology_2024_hunan_025,biology,0 丁,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6541,biology_2024_jiangsu_004,biology,为了防治莲藕食根金花虫，研究者在藕田套养以莲藕食根金花虫为食的泥鳅、黄鳝，并开展相关研究，结果见下表。下列相关叙述错误的,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6542,biology_2024_jiangsu_005,biology,关于“探究植物生长调节剂对扦插枝条生根的作用”的实验，下列叙述正确的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6548,biology_2024_jiangsu_010,biology,图示反射弧传导兴奋部分结构，a、b表示轴突末梢。下列相关叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6550,biology_2024_jiangsu_012,biology,治疗恶性黑色素瘤的药物DIC是一种嘌呤类生物合成的前体，能干扰嘌呤的合成。下列相关叙述错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6551,biology_2024_jiangsu_013,biology,图示植物原生质体制备、分离和检测的流程。下列相关叙述正确的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6552,biology_2024_jiangsu_014,biology,关于“利用乳酸菌发酵制作酸奶或泡菜”的实验，下列叙述正确的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6556,biology_2024_jiangsu_018,biology,神经元释放的递质引起骨骼肌兴奋，下列相关叙述正确的有（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6565,biology_2024_jiangsu_027,biology,2 139 【答案】B 【解析】 【分析】由表可知混合套养泥鳅和黄鳝的防治率最高，达到94.2%，明显高于单独套养泥鳅或,BIO-G0-002,第2章 组成细胞的分子,0.125,BIO-G0-008,第2章 基因和染色体的关系,0.125,BIO-G0-015,第2章 动物和人体生命活动的调节,0.125,,,,
6566,biology_2024_jiangxi_001,biology,03,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6591,biology_2024_jiangxi_006,biology,农谚有云：“雨生百谷”。“雨”有利于种子的萌发，是“百谷”丰收的基础。下列关于种子萌发的说法，错误的是（ ）,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6593,biology_2024_jiangxi_008,biology,从炎热的室外进入冷库后，机体可通过分泌糖皮质激素调节代谢（如下图）以适应冷环境。综合激素调节的机制，下列说法正确的是（ ,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
6597,biology_2024_jiangxi_012,biology,井冈霉素是我国科学家发现的一种氨基寡糖类抗生素，它由吸水链霉菌井冈变种（JGs，一种放线菌，菌体呈丝状生长）发酵而来，在,BIO-G0-002,第2章 组成细胞的分子,,BIO-G0-003,第3章 细胞的基本结构,,BIO-G0-001,第1章 走近细胞,,,,,
